,Avg. sheep,Avg. wolves
7614,217.53,52.53
7615,208.1,52.1
7616,214.78,84.45
7617,179.71,83.45
7618,166.46,83.03
7619,127.08,61.68
7620,240.64,48.55
7621,223.24,87.49
7622,197.7,80.95
7623,138.99,28.39
7624,148.35,29.21
7625,229.44,51.4
7626,117.68,58.08
7627,143.06,16.19
7628,146.51,16.95
7629,147.9,20.49
7630,204.24,206.39
7631,230.52,184.51
7632,262.54,298.87
7633,193.7,148.79
7634,192.61,227.74
7635,141.18,50.82
7636,192.05,213.82
7637,126.99,59.9
7638,126.01,59.24
7639,128.37,52.57
7640,136.37,41.2
7641,218.61,248.09
7642,128.17,52.29
7643,147.11,60.52
7644,128.29,128.61
7645,145.52,125.0
7646,135.09,108.7
7647,157.03,247.24
7648,136.21,138.31
7649,126.65,87.41
7650,141.19,117.53
7651,110.57,130.77
7652,134.19,152.96
7653,115.42,103.64
7654,163.63,131.72
7655,142.16,254.32
7656,126.72,139.35
7657,127.27,121.12
7658,192.74,47.72
7659,211.42,40.02
7660,214.47,39.04
7661,184.23,27.72
7662,198.85,45.52
7663,265.95,111.84
7664,195.99,45.41
7665,179.0,81.95
7666,189.26,85.99
7667,205.41,138.03
7668,190.92,61.69
7669,176.33,33.7
7670,194.33,73.35
7671,182.02,81.48
7672,169.4,22.68
7673,178.64,31.35
7674,169.64,29.44
7675,198.29,18.98
7676,124.8,47.48
7677,377.03,42.28
7678,167.01,24.01
7679,205.38,108.17
7680,228.18,130.36
7681,227.07,115.22
7682,348.68,59.53
7683,115.19,55.33
7684,232.76,103.77
7685,227.19,106.76
7686,172.04,93.64
7687,152.43,101.87
7688,146.07,87.65
7689,141.89,88.69
7690,219.96,39.76
7691,171.23,128.16
7692,145.89,109.7
7693,166.27,50.76
7694,175.71,76.33
7695,170.73,78.7
7696,126.75,110.44
7697,162.03,41.78
7698,164.05,53.22
7699,155.11,61.91
7700,209.32,188.81
7701,183.23,186.79
7702,155.81,156.84
7703,101.03,27.31
7704,175.03,211.2
7705,172.91,175.89
7706,255.07,147.43
7707,85.85,19.9
7708,96.67,28.85
7709,187.55,146.42
7710,81.76,20.33
7711,82.38,23.87
7712,83.78,21.98
7713,81.87,25.74
7714,80.98,49.92
7715,75.49,42.49
7716,112.7,50.96
7717,146.15,100.31
7718,82.46,50.86
7719,93.68,33.71
7720,98.32,34.09
7721,181.25,67.96
7722,170.69,62.86
7723,96.52,50.12
7724,192.65,62.68
7725,243.45,60.19
7726,149.74,96.54
7727,184.46,78.35
7728,267.18,193.28
7729,295.46,173.75
7730,253.4,170.99
7731,244.44,159.82
7732,224.78,231.07
7733,270.67,41.77
7734,339.53,139.34
7735,184.51,45.34
7736,178.82,43.08
7737,200.58,57.59
7738,197.72,33.01
7739,226.75,124.24
7740,153.89,67.35
7741,184.03,60.52
7742,165.09,51.89
7743,159.79,52.96
7744,164.71,57.6
7745,89.54,38.13
7746,130.93,66.49
7747,190.33,93.36
7748,120.24,79.89
7749,122.31,132.72
7750,103.43,96.07
7751,130.26,219.1
7752,137.78,100.17
7753,99.98,65.74
7754,145.14,89.94
7755,128.07,109.77
7756,226.52,121.87
7757,264.59,111.9
7758,242.78,131.13
7759,215.56,102.17
7760,198.32,151.97
7761,261.76,226.38
7762,241.16,142.66
7763,196.49,144.55
7764,178.87,213.36
7765,158.3,256.46
7766,184.51,142.7
7767,137.9,130.23
7768,187.93,146.38
7769,147.6,177.68
7770,119.39,159.13
7771,103.79,169.39
7772,104.39,144.0
7773,130.49,290.43
7774,170.4,69.72
7775,111.21,109.3
7776,161.65,85.09
7777,299.24,44.18
7778,304.34,67.99
7779,155.97,30.2
7780,223.18,101.17
7781,333.09,84.9
7782,240.99,105.06
7783,283.62,57.2
7784,161.42,177.45
7785,154.29,182.45
7786,180.2,152.57
7787,187.64,125.1
7788,159.25,177.54
7789,169.25,175.34
7790,226.58,106.47
7791,187.43,115.02
7792,188.39,108.18
7793,225.25,105.01
7794,183.11,110.53
7795,194.89,100.81
7796,136.09,155.02
7797,183.83,111.9
7798,265.13,56.67
7799,311.33,42.46
7800,256.37,51.55
7801,253.02,58.76
7802,265.13,56.67
7803,305.01,40.96
7804,203.19,96.31
7805,229.76,88.04
7806,283.57,53.17
7807,211.12,85.37
7808,219.12,82.94
7809,229.85,80.84
7810,275.33,44.8
7811,218.03,82.71
7812,91.09,33.57
7813,100.89,27.6
7814,108.46,27.77
7815,157.13,49.52
7816,114.21,19.39
7817,108.67,36.42
7818,92.84,36.76
7819,165.73,21.85
7820,164.65,23.5
7821,124.42,13.12
7822,161.04,44.39
7823,210.77,20.71
7824,202.74,19.73
7825,169.41,24.57
7826,210.59,78.89
7827,214.34,76.86
7828,293.03,135.16
7829,83.47,16.44
7830,160.58,147.57
7831,251.55,64.19
7832,241.74,58.52
7833,124.48,44.73
7834,82.27,27.75
7835,269.17,145.7
7836,140.52,16.86
7837,124.12,39.12
7838,115.91,47.19
7839,125.08,41.13
7840,108.56,24.29
7841,113.22,29.53
7842,88.2,22.06
7843,182.52,41.33
7844,116.49,19.64
7845,130.2,38.63
7846,108.03,23.37
7847,239.13,47.24
7848,266.25,63.71
7849,116.52,22.43
7850,221.23,63.3
7851,185.73,36.36
7852,186.61,68.57
7853,212.73,60.17
7854,203.52,141.87
7855,184.84,156.4
7856,199.84,105.14
7857,198.4,183.72
7858,171.43,131.24
7859,100.21,46.89
7860,147.42,192.4
7861,129.53,50.67
7862,85.82,47.48
7863,106.69,36.67
7864,108.28,42.23
7865,163.63,204.19
7866,100.39,47.17
7867,128.11,45.86
7868,237.44,52.25
7869,245.4,49.45
7870,209.11,45.49
7871,378.83,51.88
7872,220.4,84.51
7873,203.35,37.56
7874,228.07,64.09
7875,134.47,116.34
7876,148.09,116.17
7877,138.88,81.46
7878,235.35,32.75
7879,158.95,242.41
7880,173.82,70.07
7881,114.81,99.49
7882,224.29,111.72
7883,203.91,104.86
7884,184.51,164.46
7885,110.58,38.09
7886,201.93,98.04
7887,205.11,163.24
7888,247.43,67.18
7889,168.41,39.13
7890,114.71,32.02
7891,385.51,99.81
7892,156.24,53.72
7893,152.2,29.59
7894,147.25,68.48
7895,158.94,42.39
7896,135.55,87.25
7897,140.55,113.59
7898,158.02,93.71
7899,136.01,82.74
7900,146.81,97.23
7901,143.1,127.29
7902,187.75,67.07
7903,240.62,77.83
7904,284.32,76.9
7905,210.35,82.04
7906,225.21,75.61
7907,178.0,81.22
7908,154.22,131.11
7909,225.25,96.43
7910,134.5,42.28
7911,136.91,42.46
7912,185.06,49.2
7913,139.62,44.38
7914,139.82,22.79
7915,133.06,39.44
7916,127.11,49.02
7917,217.0,51.65
7918,142.12,50.18
7919,175.14,70.69
7920,196.06,69.72
7921,202.96,54.17
7922,221.56,43.54
7923,194.13,76.53
7924,346.24,73.86
7925,345.61,79.76
7926,331.3,71.11
7927,234.66,79.61
7928,429.54,50.57
7929,324.3,87.46
7930,135.04,232.52
7931,186.53,138.96
7932,196.35,162.08
7933,215.38,198.55
7934,127.68,186.47
7935,177.12,104.72
7936,262.46,46.42
7937,167.14,136.42
7938,113.4,33.87
7939,129.2,38.04
7940,138.43,30.66
7941,148.9,37.45
7942,101.51,53.11
7943,158.45,41.41
7944,110.75,34.79
7945,143.85,84.62
7946,172.43,76.2
7947,103.82,49.69
7948,185.32,42.48
7949,117.6,65.19
7950,137.91,75.68
7951,115.26,80.85
7952,195.5,34.49
7953,184.14,37.4
7954,160.13,31.43
7955,185.72,32.98
7956,168.04,70.42
7957,173.53,25.67
7958,199.81,27.16
7959,128.95,41.34
7960,138.21,46.18
7961,132.6,37.26
7962,144.82,16.07
7963,138.38,49.78
7964,137.92,31.53
7965,130.19,35.67
7966,229.53,70.29
7967,253.51,59.4
7968,243.49,71.11
7969,227.25,71.44
7970,228.28,68.52
7971,252.9,87.75
7972,199.68,77.06
7973,252.65,149.39
7974,193.75,145.88
7975,251.24,157.42
7976,292.44,122.44
7977,208.13,99.28
7978,287.61,119.14
7979,255.16,160.12
7980,194.47,43.61
7981,224.83,28.27
7982,177.31,39.32
7983,251.72,40.84
7984,154.7,56.1
7985,249.84,86.48
7986,196.34,32.56
7987,380.86,82.38
7988,344.85,93.04
7989,277.9,68.54
7990,458.77,60.01
7991,160.67,48.64
7992,258.48,168.63
7993,429.52,67.03
7994,129.74,220.81
7995,137.11,234.12
7996,134.31,211.9
7997,138.16,150.71
7998,241.01,151.26
7999,92.52,71.52
8000,211.58,187.23
8001,166.68,22.09
8002,169.33,22.59
8003,217.1,26.99
8004,118.53,56.83
8005,237.0,54.91
8006,196.6,15.43
8007,174.6,21.84
8008,193.33,246.22
8009,223.98,243.02
8010,160.03,232.85
8011,176.93,267.0
8012,193.33,249.03
8013,153.42,223.31
8014,153.27,226.72
8015,173.6,267.78
8016,183.84,277.64
8017,152.27,238.29
8018,186.8,270.87
8019,197.13,275.93
8020,228.91,232.64
8021,186.64,272.07
8022,99.02,24.33
8023,104.05,22.42
8024,98.73,25.55
8025,179.39,34.49
8026,99.02,24.33
8027,96.82,24.8
8028,99.3,21.94
8029,161.15,45.27
8030,159.28,41.35
8031,89.38,19.76
8032,167.31,30.73
8033,164.07,37.5
8034,149.79,36.84
8035,167.31,30.73
8036,233.69,123.75
8037,255.03,115.17
8038,223.95,101.93
8039,114.05,37.44
8040,304.64,82.56
8041,215.8,112.26
8042,273.03,121.08
8043,89.41,21.01
8044,127.94,19.23
8045,282.85,60.54
8046,73.2,40.07
8047,94.92,19.33
8048,93.69,20.6
8049,93.92,19.31
8050,185.77,72.94
8051,174.34,75.6
8052,202.83,88.42
8053,217.01,120.49
8054,129.9,141.06
8055,179.61,72.09
8056,183.06,74.58
8057,137.21,210.47
8058,147.12,185.46
8059,153.73,153.13
8060,239.86,129.59
8061,141.66,228.2
8062,161.57,221.3
8063,150.3,220.19
8064,177.3,100.68
8065,189.85,89.3
8066,143.38,112.89
8067,175.01,121.41
8068,218.14,93.19
8069,165.29,245.84
8070,167.95,94.64
8071,235.99,236.77
8072,238.32,223.12
8073,289.52,213.83
8074,224.47,300.18
8075,339.22,54.95
8076,300.91,238.27
8077,287.26,240.47
8078,129.72,124.7
8079,141.99,108.87
8080,117.08,133.46
8081,143.16,145.15
8082,132.46,96.63
8083,118.65,95.15
8084,136.1,108.31
8085,191.54,66.31
8086,161.11,83.89
8087,154.69,67.49
8088,132.21,120.07
8089,195.11,84.69
8090,183.45,85.38
8091,176.26,80.69
8092,257.28,68.12
8093,239.79,66.59
8094,221.02,58.93
8095,139.23,27.61
8096,232.87,88.67
8097,250.65,33.95
8098,283.88,45.56
8099,95.85,40.62
8100,113.11,43.88
8101,180.23,51.92
8102,110.45,20.24
8103,110.79,41.71
8104,98.93,43.09
8105,105.76,32.08
8106,50.62,21.78
8107,44.49,29.03
8108,76.09,25.5
8109,129.04,60.62
8110,61.24,18.24
8111,73.51,32.83
8112,44.13,23.45
8113,218.05,166.75
8114,208.9,107.89
8115,100.45,23.49
8116,186.0,202.6
8117,162.81,36.31
8118,193.13,167.34
8119,205.51,167.45
8120,160.69,67.59
8121,158.62,60.43
8122,140.03,79.11
8123,121.12,51.15
8124,129.39,65.42
8125,116.84,68.02
8126,125.23,77.85
8127,126.6,41.07
8128,108.86,57.19
8129,129.22,55.24
8130,117.45,41.64
8131,126.61,44.49
8132,99.91,46.84
8133,123.42,41.89
8134,279.83,94.24
8135,280.97,90.55
8136,363.98,101.88
8137,272.64,87.83
8138,243.89,130.32
8139,268.35,92.82
8140,324.01,73.7
8141,362.86,72.16
8142,261.46,75.53
8143,432.88,56.93
8144,325.89,83.6
8145,315.47,99.48
8146,267.11,110.45
8147,355.95,75.32
8148,162.34,78.82
8149,163.06,71.4
8150,171.92,75.39
8151,414.61,132.94
8152,191.91,48.95
8153,167.24,72.26
8154,142.78,114.07
8155,427.48,185.55
8156,249.54,261.13
8157,165.1,84.95
8158,214.06,300.55
8159,279.46,256.76
8160,492.86,98.88
8161,273.57,251.64
8162,221.29,97.06
8163,180.58,116.1
8164,202.71,99.65
8165,227.04,73.31
8166,122.78,155.69
8167,239.18,84.43
8168,171.08,120.06
8169,133.96,119.72
8170,122.17,116.88
8171,118.56,164.38
8172,186.35,72.71
8173,117.59,147.57
8174,141.19,123.71
8175,112.64,135.28
8176,184.43,108.09
8177,199.67,97.26
8178,194.54,105.59
8179,204.49,107.04
8180,204.98,79.97
8181,180.36,73.96
8182,176.12,123.58
8183,179.31,83.47
8184,196.32,59.44
8185,200.81,51.84
8186,209.8,78.07
8187,205.55,126.56
8188,216.55,65.27
8189,224.98,50.1
8190,170.76,36.6
8191,187.63,34.81
8192,165.83,39.5
8193,206.38,27.69
8194,114.86,69.95
8195,226.26,165.91
8196,155.2,24.56
8197,251.66,165.65
8198,241.99,165.7
8199,288.87,132.39
8200,363.55,80.57
8201,153.96,46.86
8202,157.62,271.38
8203,319.06,112.11
8204,93.65,43.41
8205,87.84,45.25
8206,72.53,35.3
8207,153.71,117.89
8208,94.9,38.1
8209,105.36,40.89
8210,93.44,42.57
8211,186.21,134.39
8212,225.62,123.02
8213,88.42,35.3
8214,162.8,126.57
8215,201.87,87.93
8216,177.66,127.55
8217,205.4,99.97
8218,216.59,82.09
8219,219.58,84.43
8220,276.13,103.96
8221,107.25,31.29
8222,257.51,56.62
8223,172.94,33.54
8224,154.6,154.35
8225,112.06,17.5
8226,91.54,21.25
8227,215.77,30.14
8228,96.86,19.64
8229,153.71,22.92
8230,118.83,22.0
8231,114.78,16.02
8232,275.47,196.29
8233,265.09,199.34
8234,240.5,160.17
8235,254.57,159.21
8236,223.14,251.54
8237,278.83,149.95
8238,252.54,220.95
8239,157.24,181.98
8240,176.04,222.44
8241,148.83,219.0
8242,194.96,127.52
8243,162.64,230.26
8244,163.21,156.6
8245,146.97,195.61
8246,98.76,112.53
8247,117.88,129.0
8248,130.69,148.48
8249,111.43,83.47
8250,141.97,79.05
8251,105.8,75.12
8252,161.04,86.25
8253,156.72,35.88
8254,138.86,26.99
8255,194.63,33.82
8256,142.71,52.15
8257,163.89,41.21
8258,125.54,42.2
8259,165.9,26.08
8260,288.53,35.46
8261,261.04,32.71
8262,265.64,30.92
8263,251.65,24.86
8264,288.53,35.46
8265,322.28,60.34
8266,261.91,34.67
8267,302.33,41.94
8268,333.56,26.07
8269,389.76,34.17
8270,298.37,39.44
8271,265.04,26.93
8272,306.9,43.84
8273,298.37,39.44
8274,133.39,52.98
8275,132.56,50.83
8276,135.45,52.62
8277,298.26,114.98
8278,133.39,52.98
8279,135.51,53.43
8280,133.74,53.61
8281,249.08,218.54
8282,239.06,221.2
8283,134.55,68.13
8284,264.37,209.09
8285,224.8,198.41
8286,319.05,131.57
8287,266.72,206.41
8288,121.0,49.75
8289,128.91,49.05
8290,141.23,45.19
8291,142.91,44.3
8292,183.2,27.08
8293,326.88,125.18
8294,117.63,70.19
8295,184.89,140.03
8296,240.14,183.95
8297,203.4,139.1
8298,177.22,199.06
8299,133.94,36.84
8300,262.53,66.8
8301,220.36,106.9
8302,149.53,48.69
8303,145.86,51.71
8304,162.43,52.49
8305,131.25,35.41
8306,127.93,63.68
8307,153.59,38.5
8308,156.75,38.8
8309,139.52,33.18
8310,116.51,42.28
8311,161.11,54.21
8312,145.25,29.29
8313,134.72,55.41
8314,119.22,66.99
8315,134.6,46.82
8316,207.54,295.55
8317,258.53,291.36
8318,192.11,258.25
8319,159.58,213.65
8320,131.02,277.79
8321,127.01,67.52
8322,279.99,260.9
8323,91.29,84.59
8324,93.63,65.25
8325,139.93,76.5
8326,158.79,41.69
8327,162.49,182.24
8328,110.02,72.49
8329,121.1,68.8
8330,215.34,39.84
8331,250.62,30.94
8332,214.94,30.12
8333,299.64,51.47
8334,196.54,54.83
8335,248.13,53.07
8336,226.98,35.36
8337,166.68,190.91
8338,180.12,196.16
8339,171.81,126.65
8340,239.81,141.14
8341,212.53,100.25
8342,296.11,100.6
8343,199.03,186.68
8344,158.27,26.44
8345,146.41,31.11
8346,150.73,26.56
8347,203.79,48.16
8348,136.33,50.81
8349,110.73,20.07
8350,157.07,27.74
8351,96.47,37.49
8352,112.1,45.22
8353,105.53,29.66
8354,163.77,23.52
8355,143.0,78.54
8356,124.4,32.58
8357,91.55,42.36
8358,167.71,188.53
8359,170.99,197.65
8360,136.99,216.67
8361,142.42,238.19
8362,245.65,110.68
8363,148.36,149.52
8364,198.92,157.79
8365,321.33,67.54
8366,300.72,60.08
8367,251.57,61.84
8368,194.83,117.22
8369,341.52,79.52
8370,259.06,96.79
8371,297.85,77.84
8372,154.08,136.6
8373,187.28,113.2
8374,143.34,107.01
8375,184.74,158.01
8376,154.66,126.17
8377,151.37,146.8
8378,214.69,68.16
8379,220.9,71.74
8380,276.44,73.27
8381,187.05,63.52
8382,213.78,84.38
8383,239.13,54.65
8384,166.25,129.25
8385,226.83,67.59
8386,155.62,70.5
8387,134.22,77.32
8388,108.98,65.56
8389,55.69,34.24
8390,117.11,72.33
8391,152.4,100.43
8392,129.89,63.59
8393,92.76,34.62
8394,70.07,27.53
8395,159.27,113.14
8396,85.98,40.41
8397,76.56,34.89
8398,90.76,37.62
8399,91.6,36.0
8400,210.9,48.5
8401,198.4,57.9
8402,210.9,48.5
8403,244.97,49.65
8404,181.23,59.76
8405,225.75,77.89
8406,215.57,42.41
8407,245.56,95.53
8408,258.32,84.02
8409,232.22,72.48
8410,293.91,54.87
8411,211.02,55.34
8412,244.89,102.88
8413,258.32,84.02
8414,159.3,264.04
8415,163.63,247.81
8416,159.3,264.04
8417,199.54,265.87
8418,167.76,256.82
8419,132.06,122.0
8420,210.73,205.54
8421,165.08,126.44
8422,145.6,133.34
8423,139.35,108.87
8424,180.47,107.03
8425,218.34,213.54
8426,140.51,132.4
8427,145.6,133.34
8428,149.49,33.2
8429,165.53,25.4
8430,121.57,22.04
8431,253.49,165.36
8432,138.43,62.96
8433,119.7,16.74
8434,156.44,30.62
8435,128.27,55.89
8436,140.36,56.99
8437,95.5,18.52
8438,176.63,26.91
8439,219.94,166.1
8440,102.97,56.96
8441,162.15,56.37
8442,118.8,50.11
8443,178.67,49.42
8444,119.62,51.0
8445,97.16,43.66
8446,177.88,29.31
8447,163.74,136.02
8448,116.06,57.29
8449,217.1,32.04
8450,153.84,37.27
8451,344.22,78.54
8452,176.58,66.36
8453,152.0,22.11
8454,209.16,45.56
8455,190.94,50.21
8456,228.89,52.74
8457,321.98,54.42
8458,205.39,58.67
8459,184.04,60.24
8460,217.01,65.71
8461,249.37,47.38
8462,147.19,96.74
8463,128.78,83.89
8464,152.39,87.13
8465,160.36,94.55
8466,176.17,69.78
8467,127.01,97.09
8468,163.48,65.44
8469,124.97,100.37
8470,210.19,97.4
8471,211.47,88.02
8472,243.45,121.44
8473,101.99,22.68
8474,171.3,133.08
8475,194.69,98.21
8476,166.86,116.61
8477,110.39,55.87
8478,100.84,36.11
8479,174.22,186.33
8480,129.67,27.2
8481,123.9,48.31
8482,120.25,38.85
8483,116.29,56.48
8484,138.67,307.56
8485,162.3,306.33
8486,144.65,297.08
8487,124.18,207.69
8488,191.71,206.6
8489,150.88,306.1
8490,158.43,300.81
8491,196.93,88.58
8492,180.45,104.29
8493,232.35,181.66
8494,142.71,158.43
8495,194.24,86.19
8496,199.19,86.1
8497,211.56,72.1
8498,123.75,58.64
8499,139.0,40.83
8500,127.23,54.73
8501,251.56,96.33
8502,125.89,61.06
8503,134.1,55.17
8504,138.87,48.5
8505,229.83,84.75
8506,230.02,91.95
8507,135.42,48.44
8508,262.89,71.91
8509,232.69,95.49
8510,184.32,127.77
8511,259.1,84.28
8512,327.2,125.35
8513,332.09,137.82
8514,256.1,93.97
8515,383.54,84.46
8516,374.98,104.25
8517,319.4,80.87
8518,414.02,68.24
8519,280.57,32.73
8520,339.61,45.61
8521,283.02,42.01
8522,284.62,46.63
8523,292.05,56.07
8524,262.67,56.04
8525,274.47,42.52
8526,120.52,42.48
8527,125.45,42.79
8528,136.83,65.36
8529,116.33,38.87
8530,108.62,40.15
8531,128.98,80.93
8532,101.94,59.78
8533,147.12,74.2
8534,115.87,61.98
8535,145.73,88.92
8536,129.38,85.78
8537,130.9,41.65
8538,141.0,83.45
8539,143.13,69.03
8540,119.0,38.7
8541,137.28,37.57
8542,128.91,40.31
8543,134.02,36.89
8544,108.46,58.9
8545,211.03,180.62
8546,165.68,44.26
8547,146.76,149.01
8548,121.9,161.71
8549,176.24,251.39
8550,191.76,94.84
8551,94.0,57.37
8552,133.06,150.18
8553,135.7,157.26
8554,172.51,80.26
8555,163.96,93.74
8556,166.13,79.49
8557,258.58,99.4
8558,197.1,58.29
8559,143.97,56.95
8560,147.67,106.72
8561,194.75,44.05
8562,208.21,44.4
8563,160.18,35.97
8564,132.73,89.41
8565,192.91,127.61
8566,254.62,40.16
8567,202.24,42.62
8568,91.3,36.37
8569,91.05,33.09
8570,101.51,44.66
8571,190.81,126.67
8572,93.12,28.23
8573,95.34,31.03
8574,89.75,49.59
8575,197.11,134.67
8576,212.29,96.59
8577,97.84,42.7
8578,189.36,129.64
8579,198.74,151.05
8580,226.62,100.72
8581,172.81,133.61
8582,166.93,50.91
8583,164.86,37.97
8584,176.34,52.23
8585,220.81,43.89
8586,194.64,33.39
8587,157.39,24.75
8588,133.55,50.35
8589,172.63,25.42
8590,151.26,43.67
8591,146.23,26.18
8592,132.94,30.29
8593,199.01,45.17
8594,181.11,30.22
8595,142.86,29.67
8596,176.5,80.94
8597,160.07,76.2
8598,161.92,64.91
8599,214.75,134.06
8600,184.47,63.8
8601,165.21,63.19
8602,170.73,96.27
8603,158.85,80.58
8604,153.27,66.33
8605,155.32,55.22
8606,145.92,90.08
8607,214.07,118.82
8608,192.71,77.89
8609,213.38,90.38
8610,365.3,53.07
8611,345.76,58.56
8612,503.48,56.94
8613,173.92,31.69
8614,287.11,101.07
8615,347.12,56.62
8616,321.99,78.85
8617,210.13,85.61
8618,132.21,94.19
8619,312.84,157.17
8620,248.0,35.1
8621,176.32,125.46
8622,214.29,68.72
8623,169.45,124.5
8624,79.83,56.74
8625,92.58,43.41
8626,87.1,46.74
8627,77.68,47.99
8628,107.41,38.31
8629,137.59,129.52
8630,82.91,63.24
8631,119.17,35.93
8632,134.9,44.27
8633,157.0,47.21
8634,106.08,62.52
8635,86.97,28.36
8636,117.7,37.21
8637,122.27,29.68
8638,244.77,82.74
8639,230.33,109.25
8640,283.48,113.27
8641,223.53,99.85
8642,178.43,137.2
8643,255.06,44.94
8644,174.14,153.7
8645,119.8,148.36
8646,131.18,123.2
8647,117.14,120.58
8648,187.89,84.0
8649,113.76,201.02
8650,198.52,89.15
8651,131.42,131.87
8652,241.22,70.71
8653,232.42,78.44
8654,248.12,83.62
8655,346.84,91.89
8656,240.49,75.18
8657,103.73,32.9
8658,193.32,143.9
8659,104.83,56.1
8660,120.66,43.7
8661,95.69,41.02
8662,115.72,50.21
8663,179.19,272.94
8664,138.62,35.98
8665,94.64,54.66
8666,243.25,63.43
8667,247.01,58.33
8668,247.45,53.75
8669,171.06,29.13
8670,277.27,50.56
8671,265.04,96.85
8672,276.04,45.32
8673,178.35,42.22
8674,174.08,35.49
8675,290.95,63.46
8676,175.03,43.95
8677,168.26,35.79
8678,179.52,43.33
8679,183.76,32.96
8680,261.06,88.24
8681,239.34,93.22
8682,238.8,96.83
8683,231.2,145.12
8684,135.41,154.15
8685,195.05,36.82
8686,284.26,49.39
8687,184.6,47.32
8688,149.62,66.0
8689,142.35,60.27
8690,236.47,35.02
8691,325.6,68.63
8692,103.7,87.3
8693,168.57,63.61
8694,92.08,34.1
8695,85.9,36.17
8696,87.34,38.27
8697,163.29,132.89
8698,96.06,24.17
8699,88.15,36.19
8700,92.67,30.95
8701,189.0,92.67
8702,178.88,93.34
8703,88.44,29.66
8704,152.63,119.65
8705,195.54,96.13
8706,180.47,74.69
8707,177.21,78.37
8708,425.05,75.12
8709,356.39,88.7
8710,325.57,69.83
8711,195.79,60.56
8712,408.42,75.76
8713,432.93,92.63
8714,238.63,226.32
8715,150.69,46.48
8716,203.08,51.76
8717,274.23,146.78
8718,141.12,67.72
8719,157.37,38.97
8720,169.19,23.21
8721,155.2,31.24
8722,129.26,63.83
8723,124.34,81.57
8724,116.23,75.31
8725,137.19,95.69
8726,133.05,62.54
8727,138.85,85.18
8728,132.06,63.68
8729,215.97,95.63
8730,231.52,89.84
8731,184.45,65.66
8732,210.59,111.17
8733,201.54,60.64
8734,209.88,132.74
8735,225.69,95.18
8736,216.17,175.81
8737,233.88,130.12
8738,207.02,176.97
8739,228.05,162.89
8740,297.66,93.24
8741,189.64,160.12
8742,219.18,146.41
8743,344.41,66.2
8744,299.34,95.68
8745,297.4,96.17
8746,224.93,128.84
8747,290.96,121.7
8748,320.45,86.95
8749,295.64,102.13
8750,178.64,13.28
8751,158.11,19.09
8752,176.52,15.89
8753,176.08,13.94
8754,109.93,35.65
8755,197.84,40.29
8756,146.47,21.53
8757,135.18,147.74
8758,140.31,132.14
8759,125.04,158.23
8760,200.45,56.24
8761,121.65,38.61
8762,183.96,71.36
8763,144.64,144.03
8764,182.47,92.7
8765,187.82,90.73
8766,160.19,66.57
8767,138.99,55.62
8768,161.22,94.35
8769,235.57,160.37
8770,152.89,120.36
8771,113.82,77.45
8772,131.96,105.12
8773,140.68,221.48
8774,117.84,75.6
8775,102.45,65.44
8776,124.09,62.42
8777,110.56,85.96
8778,129.86,28.2
8779,117.71,40.67
8780,144.34,69.75
8781,206.17,149.12
8782,126.59,39.25
8783,123.09,23.03
8784,130.4,28.64
8785,232.06,47.84
8786,184.7,42.62
8787,120.01,29.8
8788,234.36,39.02
8789,328.75,94.06
8790,144.22,73.62
8791,195.14,52.3
8792,193.6,206.07
8793,211.14,197.34
8794,169.92,155.88
8795,113.18,40.63
8796,195.02,201.59
8797,180.37,150.92
8798,297.75,98.88
8799,87.01,28.06
8800,115.87,28.91
8801,222.14,87.36
8802,90.75,26.17
8803,92.4,30.78
8804,93.37,32.14
8805,89.19,26.12
8806,211.16,124.2
8807,203.56,131.08
8808,207.08,118.99
8809,178.21,92.19
8810,428.99,22.79
8811,116.62,54.48
8812,137.49,148.04
8813,263.43,15.09
8814,167.62,22.86
8815,231.38,20.92
8816,89.45,64.39
8817,323.69,52.77
8818,182.81,23.43
8819,208.6,15.71
8820,165.47,26.66
8821,139.69,26.19
8822,166.04,23.33
8823,203.83,45.07
8824,153.17,26.33
8825,181.25,30.61
8826,158.28,20.8
8827,203.15,97.42
8828,287.02,69.57
8829,188.51,38.73
8830,246.74,69.19
8831,178.39,35.05
8832,275.78,50.59
8833,250.06,100.76
8834,147.27,196.88
8835,166.94,190.36
8836,132.5,178.62
8837,121.87,104.7
8838,141.05,189.73
8839,136.19,211.94
8840,210.95,134.0
8841,134.23,104.09
8842,129.65,111.67
8843,189.55,190.31
8844,153.07,82.07
8845,151.32,76.95
8846,120.88,135.73
8847,144.09,94.37
8848,131.92,185.27
8849,120.28,190.99
8850,115.97,181.67
8851,136.8,202.85
8852,208.37,168.29
8853,156.97,300.75
8854,113.16,181.18
8855,187.0,126.53
8856,181.11,202.19
8857,182.55,178.54
8858,118.26,201.76
8859,170.43,101.21
8860,179.4,124.39
8861,155.2,133.43
8862,203.36,92.3
8863,183.4,100.4
8864,219.78,100.97
8865,118.35,31.94
8866,188.05,113.39
8867,149.51,51.95
8868,196.81,98.25
8869,108.66,33.63
8870,90.21,39.16
8871,125.35,77.03
8872,93.99,28.01
8873,104.85,74.74
8874,93.72,33.66
8875,98.0,44.23
8876,305.21,90.29
8877,297.75,98.48
8878,320.9,100.19
8879,214.95,75.46
8880,319.41,80.08
8881,284.2,72.82
8882,275.47,130.45
8883,210.14,74.93
8884,196.74,83.43
